taxon,cruise_id,year,sight_num,date_gmt,month_gmt,day_gmt,time_gmt,yrday_gmt,lat,lon,observer,species,bearing,distance_nm,count,reticle,method_sighting,on_ice_YN,cue,group_max,group_min,ice_cover
penguin,LMG0201A,2002,30,2/19/2002,02,19,21:26:44,49.89356,-67.7623,-68.2992,0,1,265,0.07,2,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,31,2/19/2002,02,19,21:38:48,49.90194,-67.7598,-68.2173,0,1,89,0.19,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,32,2/20/2002,02,20,0:49:07,50.03411,-67.6443,-67.0752,0,6,90,3.00,1,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,33,2/20/2002,02,20,19:00:35,50.79207,-67.1562,-67.6443,0,12,270,0.11,2,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,34,2/20/2002,02,20,19:18:52,50.80477,-67.1267,-67.7142,0,2,90,0.11,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,35,2/20/2002,02,20,19:19:26,50.80516,-67.1253,-67.7143,0,1,270,0.16,2,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,36,2/20/2002,02,20,19:27:26,50.81072,-67.1048,-67.7117,0,2,0,0.22,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,37,2/21/2002,02,21,11:01:05,51.45908,-67.3153,-67.5725,0,2,90,0.16,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,38,2/21/2002,02,21,11:09:43,51.46508,-67.2970,-67.6010,0,2,270,0.04,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,39,2/21/2002,02,21,11:10:04,51.46533,-67.2968,-67.6025,0,12,90,0.02,3,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,40,2/20/2002,02,20,23:59:25,50.99960,-67.1130,-67.6963,0,2,270,0.24,2,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,41,2/21/2002,02,21,0:13:58,51.00970,-67.1477,-67.6552,0,1,270,0.05,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,42,2/21/2002,02,21,0:23:18,51.01618,-67.1657,-67.6467,0,4,280,1.00,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,43,2/22/2002,02,22,14:22:39,52.59906,-68.1088,-70.2655,0,6,90,0.16,0,-9999.0,1,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,44,2/22/2002,02,22,18:51:38,52.78585,-68.2630,-70.5895,0,1,270,1.20,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,45,2/23/2002,02,23,0:05:18,53.00368,-68.3268,-70.0592,0,0,90,1.50,3,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,46,2/23/2002,02,23,0:08:48,53.00611,-68.3363,-70.0503,0,2,80,0.05,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,47,2/23/2002,02,23,0:09:20,53.00648,-68.3377,-70.0490,0,0,30,0.50,2,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,48,2/24/2002,02,24,17:17:26,54.72044,-66.0393,-65.7232,0,2,350,0.22,9,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,49,2/24/2002,02,24,17:18:11,54.72096,-66.0397,-65.7183,0,2,80,1.00,7,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,50,2/24/2002,02,24,17:36:19,54.73356,-66.0343,-65.6202,0,12,90,0.50,4,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,51,2/24/2002,02,24,17:42:18,54.73771,-66.0273,-65.5988,0,2,0,0.10,2,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,52,2/27/2002,02,27,14:09:57,57.59024,-64.8637,-63.8092,0,21,90,0.43,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,53,2/27/2002,02,27,15:35:56,57.64995,-64.7660,-63.3217,0,2,90,0.03,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,54,2/27/2002,02,27,15:37:45,57.65122,-64.7613,-63.3137,0,2,90,0.02,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,55,2/27/2002,02,27,15:40:48,57.65333,-64.7537,-63.2993,0,6,270,0.27,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,56,2/27/2002,02,27,15:45:41,57.65672,-64.7432,-63.2753,0,2,270,0.80,2,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,57,2/27/2002,02,27,16:23:49,57.68321,-64.6902,-63.0602,0,0,90,0.22,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,58,2/27/2002,02,27,17:41:05,57.73686,-64.5555,-62.6298,0,2,90,0.05,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,59,2/27/2002,02,27,19:03:41,57.79422,-64.3965,-62.7520,0,1,270,0.16,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,60,2/27/2002,02,27,19:39:09,57.81885,-64.2958,-62.7370,0,1,90,0.11,10,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,61,2/27/2002,02,27,19:47:58,57.82498,-64.2700,-62.7345,N,0,0,0,0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,62,2/27/2002,02,27,19:57:56,57.83190,-64.2410,-62.7353,0,24,90,0.11,12,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,LMG0201A,2002,63,2/27/2002,02,27,20:12:09,57.84177,-64.1987,-62.7370,0,21,270,0.50,0,-9999.0,-9999.0,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,1,4/28/2001,04,28,18:43:31,117.78022,-64.8905,-64.7110,0,24,10,0.03,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,2,4/28/2001,04,28,18:47:26,117.78294,-64.8907,-64.7390,0,24,350,0.03,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,3,4/28/2001,04,28,18:59:29,117.79131,-64.8902,-64.8260,0,24,20,0.03,4,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,4,4/28/2001,04,28,19:04:56,117.79509,-64.8900,-64.8647,0,24,315,0.03,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,5,4/28/2001,04,28,19:14:35,117.80179,-64.8892,-64.9343,0,24,350,0.11,3,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,6,4/28/2001,04,28,19:20:29,117.80589,-64.8888,-64.9762,0,24,350,0.14,2,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,7,4/28/2001,04,28,20:05:41,117.83728,-64.8905,-65.3045,0,24,315,0.05,6,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,8,4/28/2001,04,28,20:12:48,117.84222,-64.8900,-65.3560,0,24,0,0.16,3,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,9,4/28/2001,04,28,20:14:52,117.84366,-64.8898,-65.3708,0,24,20,0.11,5,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,10,4/28/2001,04,28,20:18:22,117.84609,-64.8897,-65.3962,0,24,0,0.11,6,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,11,4/28/2001,04,28,20:30:43,117.85467,-64.8895,-65.4858,0,24,300,0.03,4,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,12,4/28/2001,04,28,20:39:44,117.86092,-64.8900,-65.5498,0,24,45,0.05,2,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,13,5/7/2001,05,07,17:17:06,126.72021,-68.6032,-68.2803,0,24,290,0.32,2,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,14,5/7/2001,05,07,18:11:05,126.75769,-68.5507,-68.4945,0,24,50,0.27,1,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,15,5/7/2001,05,07,18:55:37,126.78862,-68.5043,-68.6663,0,24,330,0.11,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,16,5/7/2001,05,07,19:03:24,126.79403,-68.4965,-68.6963,0,24,340,0.22,2,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,17,5/7/2001,05,07,19:22:17,126.80714,-68.4782,-68.7690,0,24,350,0.11,1,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,18,5/12/2001,05,12,16:16:22,131.67803,-68.6735,-70.5410,0,0,0,5.00,15,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,19,5/12/2001,05,12,16:34:13,131.69043,-68.6863,-70.6045,0,0,270,0.11,6,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,20,5/12/2001,05,12,16:34:35,131.69068,-68.6865,-70.6058,0,0,130,0.11,12,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,21,5/12/2001,05,12,16:57:34,131.70665,-68.7020,-70.6818,0,0,90,0.11,2,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,22,5/12/2001,05,12,18:10:02,131.75697,-68.7407,-70.9440,0,19,30,0.30,2,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,23,5/16/2001,05,16,14:44:00,135.61389,-68.9085,-72.1550,0,17,0,0.01,80,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0103,2001,24,5/28/2001,05,28,14:54:31,147.62119,-67.8955,-68.1590,0,24,10,0.03,15,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,1,7/27/2001,07,27,18:38:56,207.77703,-65.8628,-70.1810,0,24,45,0.16,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,2,7/29/2001,07,29,17:25:27,209.72601,-66.4030,-69.8347,0,25,90,1.00,4,-9999.0,3,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,3,7/29/2001,07,29,18:58:48,209.79083,-66.3192,-70.1160,0,18,270,0.16,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,4,8/1/2001,08,01,13:48:30,212.57535,-67.4937,-69.5322,0,17,90,0.16,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,5,8/1/2001,08,01,13:52:26,212.57808,-67.4892,-69.5407,0,25,270,2.00,1,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,6,8/1/2001,08,01,14:05:14,212.58697,-67.4700,-69.5730,0,17,90,0.22,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,7,8/1/2001,08,01,14:06:19,212.58772,-67.4683,-69.5760,0,25,350,2.00,1,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,8,8/1/2001,08,01,14:07:00,212.58819,-67.4672,-69.5778,0,17,130,0.50,1,-9999.0,3,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,9,8/1/2001,08,01,14:28:06,212.60285,-67.4357,-69.6305,0,25,320,4.00,1,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,10,8/1/2001,08,01,15:06:48,212.62972,-67.3868,-69.7188,0,17,50,1.00,2,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,11,8/1/2001,08,01,15:23:36,212.64139,-67.3655,-69.7547,0,18,90,1.25,1,-9999.0,3,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,12,8/1/2001,08,01,15:29:55,212.64578,-67.3590,-69.7743,0,25,5,1.00,1,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,13,8/1/2001,08,01,16:22:12,212.68208,-67.3005,-69.9342,0,17,300,0.70,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,14,8/1/2001,08,01,16:32:31,212.68925,-67.2853,-69.9560,0,18,90,1.50,1,-9999.0,3,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,15,8/1/2001,08,01,16:54:55,212.70481,-67.2580,-70.0185,0,17,315,0.30,8,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,16,8/1/2001,08,01,17:09:25,212.71488,-67.2403,-70.0590,0,17,90,1.00,2,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,17,8/1/2001,08,01,17:38:01,212.73474,-67.2068,-70.1392,0,25,90,3.00,1,-9999.0,3,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,18,8/2/2001,08,02,13:21:59,213.55693,-66.7097,-71.7998,0,18,5,0.50,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,19,8/5/2001,08,05,18:21:32,216.76495,-68.0370,-70.2127,0,25,270,2.00,1,-9999.0,3,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,20,8/5/2001,08,05,18:30:16,216.77102,-68.0455,-70.1978,0,25,270,2.00,2,-9999.0,3,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,21,8/5/2001,08,05,18:40:01,216.77779,-68.0582,-70.1828,0,17,90,1.00,2,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,22,8/5/2001,08,05,19:02:40,216.79352,-68.0827,-70.1287,0,17,270,0.75,6,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,23,8/5/2001,08,05,19:03:01,216.79376,-68.0827,-70.1287,0,17,90,0.50,1,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,24,8/5/2001,08,05,19:08:07,216.79731,-68.0855,-70.1182,17,90,0.5,1.00,0,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,25,8/5/2001,08,05,19:16:05,216.80283,-68.0935,-70.0928,0,25,45,1.00,2,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,26,8/5/2001,08,05,19:22:37,216.80738,-68.1012,-70.0748,0,17,90,0.50,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,27,8/5/2001,08,05,19:35:35,216.81637,-68.1143,-70.0427,0,17,90,0.75,1,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,28,8/5/2001,08,05,19:49:04,216.82574,-68.1318,-70.0072,0,17,315,1.00,1,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,29,8/6/2001,08,06,14:19:59,217.59721,-68.5493,-68.4773,0,17,0,0.30,2,-9999.0,2,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,30,8/7/2001,08,07,17:03:39,218.71087,-68.3005,-68.0725,0,17,90,0.27,2,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,31,8/14/2001,08,14,19:35:17,225.81617,-67.6277,-70.0782,0,17,270,2.00,1,-9999.0,3,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,32,8/15/2001,08,15,13:24:08,226.55842,-68.2343,-70.8977,17,270,0.16,1.00,0,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,33,8/15/2001,08,15,19:52:17,226.82797,-68.4180,-70.7083,0,17,270,0.20,30,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,34,8/20/2001,08,20,18:52:38,231.78655,-68.8995,-74.6433,0,17,90,0,12,-9999.0,1,N,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,35,8/23/2001,08,23,14:58:29,234.62394,-67.8690,-74.2935,0,18,270,0.75,2,-9999.0,2,Y,-9999.0,-9999.0,-9999.0,-9999.0
penguin,NBP0104,2001,36,8/27/2001,08,27,21:14:43,238.88522,-64.6995,-63.0193,0,19,270,0.20,1,-9999.0,1,Y,-9999.0,-9999.0,-9999.0,-9999.0
